category	date	count	neg_count	neu_count	pos_count	neg_score	neu_score	pos_score	wt_neg	wt_neu	wt_pos
Finance	2023-01-29	471	173	182	116	91.06785678863525	132.9342861175537	91.99786376953125	163.89196340576746	193.74001375213265	113.36802657786757
Finance	2023-01-30	780	244	325	211	188.7133026123047	267.43758392333984	181.84906768798828	235.93368688586634	316.4883878417313	227.57792308973148
Finance	2023-01-31	600	213	270	117	96.3486099243164	200.3519744873047	110.2994213104248	176.99316365132108	269.81646110862494	153.19036833848804
Finance	2023-02-01	67	7	49	11	9.088955010000001	43.73165875000001	14.179385940000001	9.1319864	44.54493555000001	14.323077660000001
Finance	2023-02-02	521	124	268	129	126.23662969000004	247.6769029599998	147.08646768000003	332.0880066200002	342.03963969999995	232.87234511
Finance	2023-02-03	542	102	219	221	106.70311571000002	219.4191437000001	215.87774236999994	112.91347496	236.26677999	249.81974743999996
Finance	2023-02-04	390	101	141	148	91.15525672999989	159.85174767999982	138.99299669999994	122.28329331999991	200.0805128	172.63619382999994
Finance	2023-02-05	409	115	210	84	117.14200682999994	192.62917451000004	99.22881855999998	149.98729077999985	234.82406520000004	162.18864459
Finance	2023-02-06	457	120	239	98	119.69109350999997	221.1743266099998	116.13458149000003	146.71629922999995	530.03344453	193.25028500000008
Finance	2023-02-07	348	89	177	82	86.04267510000004	167.90671884999986	94.05060674	110.52468956000001	327.70824696999983	1515.7670889600001
Finance	2023-02-08	405	111	188	106	105.85484286999993	188.5761228400001	110.56903410999996	169.5842803000001	234.85643501000004	273.55928860999995
Finance	2023-02-09	433	105	218	110	103.17809003999992	207.11358982	122.70832005999995	125.6929105399999	239.27201314000004	143.03507712999988
Finance	2023-02-10	280	67	135	78	65.64237763999998	135.89704167	78.46058023000002	85.76936598999997	215.62425579	105.60637904999997
Finance	2023-02-11	226	39	124	63	40.600249139999974	111.85967884999995	73.54007122999991	54.73826225999999	272.2412404900001	567.0204700600005
Finance	2023-02-12	499	150	223	126	142.34612981	215.6103611000002	141.04350848	213.37594175000004	256.8316132100003	163.79244661000004
Finance	2023-02-13	517	150	239	128	149.27573110999995	226.05595946999995	141.66830927000007	182.98158146000003	295.70986748	665.3085522199997
Finance	2023-02-14	250	72	131	47	71.65017912999998	121.68223508000013	56.667585760000016	89.18172184999996	143.24943092	72.56884662000006
Finance	2023-02-15	499	90	166	243	94.08783782999993	183.2974314600002	221.61473211000023	132.61690874	221.77246309000012	236.61062681000033
Finance	2023-02-16	562	199	237	126	185.86931302999992	237.70625089999993	138.4244359999999	397.98337024	483.6947972499998	184.32181432000004
Finance	2023-02-17	490	138	236	116	135.29320159999997	225.6533892400001	129.05340899999996	169.3749055699999	302.65652083000003	201.9685739899999
Finance	2023-02-18	477	158	175	144	149.10010841000005	175.82781524	152.07207717999998	205.22708190000017	305.6944915999996	219.07841854999978
Finance	2023-02-19	512	136	229	147	131.58605047	228.80225004	151.61170015999997	160.15879136000004	327.6954540099997	203.14575563999995
