category	date	count	neg_count	neu_count	pos_count	neg_score	neu_score	pos_score	wt_neg	wt_neu	wt_pos
Tech	2023-03-22	227	76	109	42	75.29302149000003	102.94374784000001	48.76323024000002	83.65604454000001	122.86314853000005	60.480806590000014
Tech	2023-03-23	303	97	167	39	97.78409011000004	149.29349714999998	55.92241299999996	113.12131971000008	164.98132491999996	65.89735537999998
Tech	2023-03-24	72	16	49	7	16.993097199999998	42.302932200000015	12.703970500000004	17.009942629999998	43.14382571000001	15.846231700000002
Tech	2023-03-25	97	38	52	7	33.44064655999998	49.31583794999998	14.243515230000007	35.08593685999999	49.64991369999998	14.264149100000006
Tech	2023-03-26	151	50	84	17	50.89204759000002	74.89091995999998	25.217032530000008	55.66061452000001	81.20517933999993	28.134205900000005
Tech	2023-03-27	304	103	166	35	100.09095267000001	149.51665297999992	54.39239456999998	121.34411378	404.82109363000006	346.83477657999975
Tech	2023-03-28	60	24	32	4	21.394659400000005	30.92288493	7.68245608	21.580200680000004	32.46713553	7.95266408
Tech	2023-03-29	103	49	40	14	41.35060846999999	43.48143943000001	18.167951819999995	44.982911669999986	43.818820590000016	18.198267419999997
Tech	2023-03-30	290	111	157	22	104.97619751000006	144.98193553000002	40.04186662	114.61791124000005	161.10618354999994	43.275904749999995
Tech	2023-03-31	130	50	68	12	47.590091179999995	63.86200578000002	18.547902049999994	49.44200279999999	65.86090572000003	18.697090469999996
